date,temp_max,temp_min
2020-02-06,17.6,7.0
2020-02-07,18.4,8.2
2020-02-08,19.2,7.1
2020-02-09,19.9,7.1
2020-02-10,20.2,7.5
2020-02-11,20.7,7.3
2020-02-12,23.9,9.2
2020-02-13,26.7,13.1
2020-02-14,24.1,13.9
2020-02-15,24.8,12.3
2020-02-16,25.1,11.1
2020-02-17,25.6,9.2
2020-02-18,25.5,10.4
2020-02-19,25.3,10.1
2020-02-20,26.4,15.1
2020-02-21,19.0,13.7
2020-02-22,21.6,14.0
2020-02-23,23.3,13.3
2020-02-24,23.6,12.4
2020-02-25,24.5,13.2
2020-02-26,25.1,12.8
2020-02-27,25.5,13.5
2020-02-28,25.7,16.1
2020-02-29,22.0,16.2
2020-03-01,25.0,15.2
2020-03-02,25.5,14.9
2020-03-03,26.1,13.7
2020-03-04,25.0,14.0
2020-03-05,24.6,14.6
2020-03-06,21.4,13.8
2020-03-07,20.5,12.9
2020-03-08,22.8,11.7
2020-03-09,23.7,11.9
2020-03-10,23.8,10.2
2020-03-11,24.0,15.0
2020-03-12,25.8,14.4
2020-03-13,24.8,13.8
2020-03-14,20.8,13.6
2020-03-15,21.4,11.3
2020-03-16,24.0,12.9
2020-03-17,25.7,13.6
2020-03-18,27.2,14.4
2020-03-19,27.5,15.3
2020-03-20,29.1,16.1
2020-03-21,28.5,15.3
2020-03-22,28.7,15.6
2020-03-23,29.3,16.3
2020-03-24,30.3,18.3
2020-03-25,30.4,17.9
2020-03-26,29.8,18.9
2020-03-27,25.3,19.3
2020-03-28,27.4,16.2
2020-03-29,28.3,16.5
2020-03-30,28.9,15.9
2020-03-31,30.2,16.2
2020-04-01,31.2,17.7
2020-04-02,29.6,17.9
2020-04-03,29.5,16.2
2020-04-04,31.1,15.6
2020-04-05,31.7,17.1
2020-04-06,33.5,18.5
2020-04-07,32.9,18.5
2020-04-08,31.6,18.8
2020-04-09,31.6,17.6
2020-04-10,34.1,18.1
2020-04-11,35.2,19.3
2020-04-12,35.0,20.9
2020-04-13,37.1,20.9
2020-04-14,38.0,22.9
2020-04-15,37.7,25.2
2020-04-16,37.9,23.2
2020-04-17,34.8,25.3
2020-04-18,35.6,23.6
2020-04-19,34.0,22.4
2020-04-20,34.0,21.7
2020-04-21,32.3,19.7
2020-04-22,34.2,20.1
2020-04-23,35.6,24.4
2020-04-24,35.5,21.8
2020-04-25,33.8,23.7
2020-04-26,31.9,23.5
2020-04-27,30.5,20.9
2020-04-28,32.4,21.7
2020-04-29,34.8,21.2
2020-04-30,36.2,24.2
2020-05-01,38.5,22.5
2020-05-02,36.7,24.4
2020-05-03,34.8,23.6
2020-05-04,33.0,21.1
2020-05-05,34.5,23.2
2020-05-06,35.3,21.8
2020-05-07,35.9,22.2
2020-05-08,38.2,23.2
2020-05-09,39.6,25.3
2020-05-10,36.4,24.6
2020-05-11,35.9,22.9
2020-05-12,35.6,23.2
2020-05-13,35.6,25.9
2020-05-14,36.9,24.2
2020-05-15,38.3,24.8
2020-05-16,38.2,24.7
2020-05-17,38.8,24.2
2020-05-18,38.8,23.9
2020-05-19,38.7,24.8
2020-05-20,37.8,23.4
2020-05-21,40.3,24.1
2020-05-22,42.2,25.4
2020-05-23,41.8,27.8
2020-05-24,42.4,27.8
2020-05-25,43.3,27.9
2020-05-26,44.3,29.7
2020-05-27,43.8,29.0
2020-05-28,38.3,28.7
2020-05-29,35.2,26.0
2020-05-30,32.8,23.6
2020-05-31,32.7,23.0
2020-06-01,33.4,21.7
2020-06-02,34.5,24.1
2020-06-03,35.9,24.3
2020-06-04,34.5,25.0
2020-06-05,34.5,24.9
2020-06-06,34.5,24.5
2020-06-07,36.3,26.8
2020-06-08,35.6,25.7
2020-06-09,38.0,26.8
2020-06-10,38.5,28.4
2020-06-11,37.7,27.8
2020-06-12,38.6,29.0
2020-06-13,38.6,29.7
2020-06-14,38.6,29.3
2020-06-15,40.2,29.3
2020-06-16,39.3,28.6
2020-06-17,40.0,29.1
2020-06-18,41.3,28.2
2020-06-19,40.4,30.1
2020-06-20,39.3,29.6
2020-06-21,38.7,28.8
2020-06-22,36.6,27.7
2020-06-23,35.2,28.5
2020-06-24,33.2,28.4
2020-06-25,37.2,26.8
2020-06-26,36.5,28.0
2020-06-27,38.4,29.6
2020-06-28,39.0,30.4
2020-06-29,39.8,29.8
2020-06-30,36.5,27.3
2020-07-01,38.3,28.7
2020-07-02,40.7,30.0
2020-07-03,41.3,31.1
2020-07-04,37.8,28.8
2020-07-05,34.7,25.0
2020-07-06,34.8,26.6
2020-07-07,33.0,27.2
2020-07-08,32.9,25.7
2020-07-09,33.7,26.9
2020-07-10,37.9,28.8
2020-07-11,36.5,26.1
2020-07-12,35.6,28.9
2020-07-13,36.3,27.4
2020-07-14,38.7,29.0
2020-07-15,36.5,28.1
2020-07-16,33.7,28.3
2020-07-17,35.0,28.3
2020-07-18,35.9,27.4
2020-07-19,34.7,27.2
2020-07-20,33.4,26.4
2020-07-21,32.5,25.2
2020-07-22,30.4,25.4
2020-07-23,32.9,24.5
2020-07-24,32.5,26.2
2020-07-25,32.4,25.9
2020-07-26,34.2,25.7
2020-07-27,34.4,27.9
2020-07-28,35.6,29.2
2020-07-29,34.0,27.9
2020-07-30,32.0,25.9
2020-07-31,33.2,25.5
2020-08-01,32.9,26.9
2020-08-02,35.3,27.6
2020-08-03,36.0,28.6
2020-08-04,37.0,27.4
2020-08-05,33.8,28.2
2020-08-06,34.9,27.7
2020-08-07,33.7,27.3
2020-08-08,34.6,27.5
2020-08-09,33.4,27.0
2020-08-10,31.2,26.6
2020-08-11,31.9,26.6
2020-08-12,33.9,26.4
2020-08-13,27.6,25.9
2020-08-14,31.0,25.7
2020-08-15,32.4,26.0
2020-08-16,32.0,26.1
2020-08-17,32.9,26.8
2020-08-18,32.4,27.7
2020-08-19,29.2,26.2
2020-08-20,29.2,24.6
2020-08-21,32.3,26.0
2020-08-22,32.7,26.2
2020-08-23,31.5,25.9
2020-08-24,30.7,25.6
2020-08-25,31.9,25.7
2020-08-26,32.3,26.2
2020-08-27,31.6,26.7
2020-08-28,33.1,26.1
2020-08-29,32.6,25.5
2020-08-30,30.5,26.4
2020-08-31,31.6,25.3
2020-09-01,32.5,25.3
2020-09-02,32.5,25.6
2020-09-03,31.6,26.3
2020-09-04,32.4,26.3
2020-09-05,33.2,25.9
2020-09-06,31.4,26.0
2020-09-07,32.2,26.0
2020-09-08,33.0,26.2
2020-09-09,34.2,26.0
2020-09-10,34.4,26.1
2020-09-11,35.0,26.0
2020-09-12,34.8,25.6
2020-09-13,33.7,26.0
2020-09-14,33.8,26.6
2020-09-15,35.3,26.2
2020-09-16,36.4,26.9
2020-09-17,36.7,27.3
2020-09-18,37.4,27.5
2020-09-19,36.3,27.0
2020-09-20,36.1,26.5
2020-09-21,35.7,25.3
2020-09-22,33.6,26.8
2020-09-23,32.8,26.2
2020-09-24,35.5,25.6
2020-09-25,36.7,25.9
2020-09-26,34.7,24.4
2020-09-27,34.8,24.3
2020-09-28,34.9,23.6
2020-09-29,34.6,22.5
2020-09-30,34.6,22.1
2020-10-01,35.3,22.2
2020-10-02,34.8,21.8
2020-10-03,33.8,21.2
2020-10-04,33.6,18.4
2020-10-05,34.1,20.2
2020-10-06,34.2,19.5
2020-10-07,34.6,20.3
2020-10-08,34.1,19.5
2020-10-09,33.6,19.6
2020-10-10,33.8,20.6
2020-10-11,33.8,20.6
2020-10-12,33.3,20.3
2020-10-13,34.1,21.5
2020-10-14,33.2,22.6
2020-10-15,33.6,21.9
2020-10-16,33.0,18.6
2020-10-17,33.3,21.5
2020-10-18,33.3,19.4
2020-10-19,32.5,19.4
2020-10-20,33.1,17.4
2020-10-21,33.5,17.3
2020-10-22,32.6,20.4
2020-10-23,32.6,17.8
2020-10-24,32.5,18.8
2020-10-25,33.0,18.3
2020-10-26,32.3,18.6
2020-10-27,30.9,16.9
2020-10-28,30.3,15.4
2020-10-29,30.3,16.8
2020-10-30,30.2,14.6
2020-10-31,30.2,15.2
2020-11-01,29.1,14.4
2020-11-02,29.5,13.8
2020-11-03,29.8,12.9
2020-11-04,29.1,13.9
2020-11-05,30.2,14.7
2020-11-06,30.4,13.5
2020-11-07,29.6,14.3
2020-11-08,29.3,12.7
2020-11-09,28.8,12.8
2020-11-10,27.8,15.4
2020-11-11,27.8,14.6
2020-11-12,27.4,14.0
2020-11-13,27.3,13.5
2020-11-14,28.0,14.3
2020-11-15,29.1,15.9
2020-11-16,25.2,16.3
2020-11-17,24.2,14.6
2020-11-18,23.9,13.6
2020-11-19,23.3,12.8
2020-11-20,23.7,11.4
2020-11-21,22.7,11.7
2020-11-22,22.7,10.1
2020-11-23,23.2,9.1
2020-11-24,23.1,9.9
2020-11-25,22.2,13.8
2020-11-26,22.6,13.6
2020-11-27,24.2,12.4
2020-11-28,23.9,11.3
2020-11-29,23.5,9.9
2020-11-30,24.1,10.1
2020-12-01,24.6,10.2
2020-12-02,25.7,11.1
2020-12-03,25.6,11.7
2020-12-04,26.9,11.5
2020-12-05,26.6,13.2
2020-12-06,26.8,13.7
2020-12-07,26.1,13.1
2020-12-08,25.7,11.8
2020-12-09,26.1,12.6
2020-12-10,26.4,13.2
2020-12-11,25.5,13.1
2020-12-12,23.0,14.8
2020-12-13,21.1,10.8
2020-12-14,19.9,8.5
2020-12-15,18.6,6.5
2020-12-16,18.9,6.9
2020-12-17,16.5,5.4
2020-12-18,18.0,6.0
2020-12-19,19.8,6.4
2020-12-20,21.0,7.2
2020-12-21,19.7,8.0
2020-12-22,21.1,8.0
2020-12-23,21.3,6.3
2020-12-24,21.9,6.9
2020-12-25,21.0,6.5
2020-12-26,20.2,6.7
2020-12-27,22.1,9.4
2020-12-28,17.9,6.9
2020-12-29,16.6,5.6
2020-12-30,16.7,5.2
2020-12-31,17.2,5.0
2021-01-01,18.2,3.6
2021-01-02,18.6,9.8
2021-01-03,21.1,12.4
2021-01-04,22.4,13.1
2021-01-05,21.9,14.1
2021-01-06,21.9,14.9
2021-01-07,19.6,11.2
2021-01-08,19.2,9.1
2021-01-09,20.1,11.2
2021-01-10,17.8,8.8
2021-01-11,18.0,7.4
2021-01-12,18.3,6.9
2021-01-13,18.7,6.1
2021-01-14,18.9,4.9
2021-01-15,19.6,8.1
2021-01-16,17.2,5.4
2021-01-17,19.1,6.8
2021-01-18,18.3,10.5
2021-01-19,21.1,10.2
2021-01-20,20.2,10.2
2021-01-21,20.6,9.4
2021-01-22,21.3,7.5
2021-01-23,21.1,9.0
2021-01-24,19.3,9.1
2021-01-25,18.4,6.6
2021-01-26,18.4,7.3
2021-01-27,18.9,6.7
2021-01-28,18.2,5.7
2021-01-29,18.8,6.1
2021-01-30,19.2,6.6
2021-01-31,20.6,5.4
2021-02-01,22.7,7.2
2021-02-02,23.6,7.7
2021-02-03,24.0,12.1
2021-02-04,21.7,10.7
2021-02-05,19.8,8.6
2021-02-06,20.2,8.9
2021-02-07,21.4,9.7
2021-02-08,22.5,8.7
2021-02-09,24.2,10.3
2021-02-10,25.4,11.9
2021-02-11,24.1,11.4
2021-02-12,24.7,11.3
2021-02-13,24.2,11.8
2021-02-14,25.7,12.4
2021-02-15,27.1,12.2
2021-02-16,27.0,12.3
2021-02-17,25.8,11.8
2021-02-18,25.7,11.6
2021-02-19,25.6,11.2
2021-02-20,26.0,11.9
2021-02-21,26.0,11.8
2021-02-22,27.5,12.8
2021-02-23,29.7,13.2
2021-02-24,30.2,13.7
2021-02-25,30.4,13.8
2021-02-26,31.0,15.6
2021-02-27,30.5,19.1
2021-02-28,30.0,17.0
2021-03-01,27.6,14.4
2021-03-02,27.7,14.8
2021-03-03,29.5,15.2
2021-03-04,31.5,15.3
2021-03-05,30.2,16.0
2021-03-06,30.7,15.4
2021-03-07,33.3,15.5
2021-03-08,31.2,19.3
2021-03-09,32.3,18.6
2021-03-10,31.1,18.5
2021-03-11,32.7,16.7
2021-03-12,30.6,18.1
2021-03-13,30.4,16.3
2021-03-14,30.2,16.5
2021-03-15,31.8,17.7
2021-03-16,32.4,17.4
2021-03-17,33.0,17.7
2021-03-18,33.2,17.6
2021-03-19,32.4,19.6
2021-03-20,32.7,17.7
2021-03-21,33.8,18.1
2021-03-22,33.4,19.0
2021-03-23,32.4,20.3
2021-03-24,31.3,17.0
2021-03-25,30.7,16.8
2021-03-26,31.0,16.3
2021-03-27,33.0,17.9
2021-03-28,35.5,18.7
2021-03-29,37.8,21.7
2021-03-30,36.8,23.4
2021-03-31,34.3,22.0
2021-04-01,33.8,19.2
2021-04-02,33.3,17.4
2021-04-03,33.9,17.0
2021-04-04,35.2,17.2
2021-04-05,38.1,19.6
2021-04-06,37.8,22.7
2021-04-07,35.7,21.6
2021-04-08,34.1,20.6
2021-04-09,35.4,18.7
2021-04-10,36.3,19.5
2021-04-11,37.4,20.3
2021-04-12,38.1,20.9
2021-04-13,38.0,22.1
2021-04-14,38.9,22.1
2021-04-15,38.9,23.1
2021-04-16,38.9,22.7
2021-04-17,34.3,19.8
2021-04-18,35.4,21.4
2021-04-19,37.2,21.5
2021-04-20,34.0,22.5
2021-04-21,32.0,19.1
2021-04-22,33.1,19.9
2021-04-23,34.4,22.6
2021-04-24,33.7,19.0
2021-04-25,36.8,21.2
2021-04-26,38.9,21.0
2021-04-27,41.1,23.5
2021-04-28,41.6,24.4
2021-04-29,40.8,25.6
2021-04-30,39.8,24.8
2021-05-01,39.5,25.0
2021-05-02,39.0,26.2
2021-05-03,37.1,25.4
2021-05-04,40.1,26.2
2021-05-05,38.7,26.2
2021-05-06,38.8,24.1
2021-05-07,36.3,21.8
2021-05-08,37.5,23.7
2021-05-09,38.0,25.3
2021-05-10,36.3,25.1
2021-05-11,38.5,25.2
2021-05-12,35.5,24.4
2021-05-13,31.8,22.4
2021-05-14,36.6,22.8
2021-05-15,35.8,24.8
2021-05-16,38.7,23.9
2021-05-17,37.4,26.7
2021-05-18,30.0,24.7
2021-05-19,24.4,20.9
2021-05-20,29.4,20.5
2021-05-21,31.7,20.9
2021-05-22,33.5,23.9
2021-05-23,34.0,22.9
2021-05-24,35.3,22.9
2021-05-25,37.2,25.0
2021-05-26,37.4,23.5
2021-05-27,37.8,23.1
2021-05-28,36.8,24.6
2021-05-29,37.2,26.3
2021-05-30,36.1,25.4
2021-05-31,36.9,26.4
2021-06-01,34.4,22.6
2021-06-02,34.9,23.6
2021-06-03,35.4,25.3
2021-06-04,36.1,25.3
2021-06-05,36.4,25.9
2021-06-06,37.6,26.0
2021-06-07,39.2,26.8
2021-06-08,41.0,29.1
2021-06-09,41.5,31.4
2021-06-10,38.2,29.9
2021-06-11,37.4,27.5
2021-06-12,37.9,28.8
2021-06-13,36.8,25.6
2021-06-14,36.6,26.3
2021-06-15,36.9,26.4
2021-06-16,35.4,25.7
2021-06-17,35.0,26.3
2021-06-18,33.8,25.9
2021-06-19,33.4,25.2
2021-06-20,33.4,25.3
2021-06-21,36.2,25.3
2021-06-22,39.3,28.5
2021-06-23,40.3,28.9
2021-06-24,38.6,28.3
2021-06-25,39.8,28.5
2021-06-26,37.9,26.7
2021-06-27,38.7,28.8
2021-06-28,40.0,28.7
2021-06-29,42.4,29.5
2021-06-30,43.4,30.3
2021-07-01,41.9,32.3
2021-07-02,41.3,31.3
2021-07-03,39.1,29.4
2021-07-04,40.4,28.7
2021-07-05,39.5,29.4
2021-07-06,40.0,29.7
2021-07-07,41.5,31.5
2021-07-08,40.4,32.4
2021-07-09,38.6,28.3
2021-07-10,38.2,29.8
2021-07-11,36.5,29.0
2021-07-12,34.1,28.1
2021-07-13,34.2,27.4
2021-07-14,33.6,27.5
2021-07-15,34.8,27.6
2021-07-16,34.8,27.6
2021-07-17,36.9,28.6
2021-07-18,34.5,27.4
2021-07-19,27.1,25.9
2021-07-20,30.7,25.9
2021-07-21,32.7,25.9
2021-07-22,30.6,25.8
2021-07-23,31.7,26.0
2021-07-24,34.0,26.9
2021-07-25,34.4,27.5
2021-07-26,30.8,28.0
2021-07-27,31.5,27.0
2021-07-28,29.1,26.2
2021-07-29,29.9,25.6
2021-07-30,30.4,25.7
2021-07-31,31.7,25.4
2021-08-01,32.2,26.7
2021-08-02,30.2,25.9
2021-08-03,32.0,26.3
2021-08-04,32.3,26.1
2021-08-05,33.0,25.9
2021-08-06,33.4,26.3
2021-08-07,31.8,27.3
2021-08-08,31.5,26.5
2021-08-09,30.8,26.3
2021-08-10,34.6,26.5
2021-08-11,34.8,27.9
2021-08-12,34.6,26.8
2021-08-13,35.2,27.1
2021-08-14,35.0,27.3
2021-08-15,34.9,26.9
2021-08-16,35.2,26.8
2021-08-17,35.5,27.0
2021-08-18,35.4,26.7
2021-08-19,34.3,27.4
2021-08-20,29.4,26.5
2021-08-21,29.1,25.0
2021-08-22,31.2,25.0
2021-08-23,31.7,26.0
2021-08-24,32.1,26.6
2021-08-25,34.4,28.0
2021-08-26,33.9,27.4
2021-08-27,34.1,25.9
2021-08-28,33.5,26.7
2021-08-29,32.4,26.0
2021-08-30,30.9,25.3
2021-08-31,31.1,24.8
2021-09-01,29.9,24.3
2021-09-02,31.8,24.7
2021-09-03,31.0,25.4
2021-09-04,30.7,25.0
2021-09-05,31.9,25.5
2021-09-06,32.3,26.2
2021-09-07,30.6,25.8
2021-09-08,30.8,26.2
2021-09-09,31.0,25.0
2021-09-10,30.2,25.0
2021-09-11,28.8,24.0
2021-09-12,29.3,24.6
2021-09-13,31.6,25.6
2021-09-14,31.3,25.8
2021-09-15,32.3,25.7
2021-09-16,32.8,25.3
2021-09-17,29.2,23.6
2021-09-18,30.9,24.3
2021-09-19,31.7,25.2
2021-09-20,32.2,25.0
2021-09-21,31.3,26.1
2021-09-22,29.9,24.6
2021-09-23,29.5,24.6
2021-09-24,30.8,24.7
2021-09-25,30.9,24.6
2021-09-26,30.6,24.2
2021-09-27,32.0,24.6
2021-09-28,32.1,25.7
2021-09-29,31.6,25.3
2021-09-30,31.6,25.4
2021-10-01,32.3,25.3
2021-10-02,33.1,25.7
2021-10-03,33.5,25.8
2021-10-04,32.9,25.9
2021-10-05,32.3,24.7
2021-10-06,32.5,25.6
2021-10-07,32.5,23.3
2021-10-08,33.3,23.4
2021-10-09,34.2,23.2
2021-10-10,35.0,22.2
2021-10-11,34.8,22.3
2021-10-12,34.6,22.8
2021-10-13,32.9,21.4
2021-10-14,32.1,19.7
2021-10-15,33.2,19.7
2021-10-16,33.6,21.0
2021-10-17,31.1,23.1
2021-10-18,23.8,21.0
2021-10-19,29.0,19.4
2021-10-20,30.9,20.1
2021-10-21,29.7,18.3
2021-10-22,30.4,20.3
2021-10-23,29.8,19.6
2021-10-24,27.4,19.1
2021-10-25,27.4,17.4
2021-10-26,26.8,16.9
2021-10-27,27.4,15.7
2021-10-28,27.5,15.5
2021-10-29,28.4,14.9
2021-10-30,28.5,15.9
2021-10-31,29.0,16.4
2021-11-01,29.0,16.3
2021-11-02,27.9,16.5
2021-11-03,28.7,15.7
2021-11-04,27.7,15.3
2021-11-05,27.5,14.9
2021-11-06,28.5,14.7
2021-11-07,28.5,15.7
2021-11-08,28.8,14.8
2021-11-09,28.3,15.4
2021-11-10,28.9,13.9
2021-11-11,28.4,13.6
2021-11-12,28.1,14.6
2021-11-13,27.1,12.7
2021-11-14,26.4,11.8
2021-11-15,25.9,12.4
2021-11-16,25.4,11.4
2021-11-17,24.8,11.0
2021-11-18,24.7,12.1
2021-11-19,24.9,11.9
2021-11-20,25.2,15.7
2021-11-21,26.0,13.6
2021-11-22,26.1,13.0
2021-11-23,25.7,12.4
2021-11-24,26.1,11.5
2021-11-25,25.2,12.1
2021-11-26,25.3,11.9
2021-11-27,25.3,13.1
2021-11-28,25.2,13.7
2021-11-29,25.0,11.5
2021-11-30,24.9,12.6
2021-12-01,22.0,13.6
2021-12-02,19.8,14.2
2021-12-03,22.7,12.9
2021-12-04,24.1,11.8
2021-12-05,24.4,13.5
2021-12-06,23.3,14.4
2021-12-07,22.9,12.7
2021-12-08,22.2,11.2
2021-12-09,22.1,9.4
2021-12-10,22.2,10.1
2021-12-11,21.8,9.6
2021-12-12,21.1,9.0
2021-12-13,19.4,8.3
2021-12-14,20.8,8.9
2021-12-15,20.7,9.3
2021-12-16,18.2,10.0
2021-12-17,18.0,8.1
2021-12-18,17.9,6.4
2021-12-19,17.6,6.2
2021-12-20,18.2,6.0
2021-12-21,19.6,5.3
2021-12-22,20.2,6.0
2021-12-23,21.2,8.5
2021-12-24,21.5,9.8
2021-12-25,21.2,10.7
2021-12-26,18.5,10.9
2021-12-27,19.8,10.8
2021-12-28,19.6,10.6
2021-12-29,19.2,8.5
2021-12-30,18.0,5.3
2021-12-31,17.9,5.1
2022-01-01,18.2,5.8
2022-01-02,18.9,6.9
2022-01-03,20.3,7.5
2022-01-04,22.1,8.2
2022-01-05,15.1,11.7
2022-01-06,18.7,12.1
2022-01-07,20.0,12.8
2022-01-08,17.2,14.2
2022-01-09,17.2,10.5
2022-01-10,17.0,8.1
2022-01-11,17.5,7.4
2022-01-12,17.2,7.7
2022-01-13,17.5,7.3
2022-01-14,16.7,6.3
2022-01-15,16.9,5.9
2022-01-16,15.9,6.0
2022-01-17,14.2,4.8
2022-01-18,16.2,5.5
2022-01-19,17.8,6.7
2022-01-20,17.8,9.4
2022-01-21,18.5,7.3
2022-01-22,16.2,12.0
2022-01-23,16.8,9.3
2022-01-24,16.3,7.2
2022-01-25,16.5,6.3
2022-01-26,16.9,6.4
2022-01-27,17.9,7.1
2022-01-28,18.0,7.2
2022-01-29,19.6,6.9
2022-01-30,20.4,9.0
2022-01-31,21.0,8.3
2022-02-01,20.9,8.8
2022-02-02,20.6,9.1
2022-02-03,15.2,10.4
2022-02-04,16.6,8.3
2022-02-05,16.8,5.8
2022-02-06,20.6,7.5
2022-02-07,22.4,8.4
2022-02-08,22.2,10.8
2022-02-09,18.7,10.4
2022-02-10,20.2,8.1
2022-02-11,20.3,10.0
2022-02-12,21.2,9.5
2022-02-13,22.5,8.5
2022-02-14,23.2,9.3
2022-02-15,23.3,11.1
2022-02-16,23.8,10.1
2022-02-17,24.3,10.7
2022-02-18,25.1,10.1
2022-02-19,24.1,10.5
2022-02-20,23.8,12.6
2022-02-21,24.6,11.3
2022-02-22,25.5,12.6
2022-02-23,23.9,14.3
2022-02-24,25.1,12.4
2022-02-25,25.1,12.7
2022-02-26,23.6,14.4
2022-02-27,23.5,12.4
2022-02-28,23.1,11.0
2022-03-01,24.5,10.8
2022-03-02,25.7,11.4
2022-03-03,27.0,13.1
2022-03-04,25.2,13.4
2022-03-05,25.8,13.2
2022-03-06,26.4,14.0
2022-03-07,28.1,14.3
2022-03-08,29.7,14.3
2022-03-09,30.2,15.5
2022-03-10,29.1,16.5
2022-03-11,29.0,15.9
2022-03-12,30.1,15.4
2022-03-13,31.6,17.0
2022-03-14,32.0,16.2
2022-03-15,33.5,18.9
2022-03-16,34.7,20.0
2022-03-17,33.3,20.2
2022-03-18,34.1,21.9
2022-03-19,34.7,20.5
2022-03-20,36.2,21.9
2022-03-21,36.0,20.2
2022-03-22,35.0,20.8
2022-03-23,35.4,19.0
2022-03-24,34.5,20.8
2022-03-25,34.6,19.5
2022-03-26,34.8,19.8
2022-03-27,36.3,20.2
2022-03-28,37.7,20.3
2022-03-29,38.5,19.2
2022-03-30,38.4,20.7
2022-03-31,38.8,21.4
2022-04-01,36.0,21.6
2022-04-02,37.5,20.0
2022-04-03,38.9,22.0
2022-04-04,38.0,21.9
2022-04-05,38.3,20.9
2022-04-06,38.8,21.0
2022-04-07,39.4,21.5
2022-04-08,40.9,23.1
2022-04-09,41.7,22.5
2022-04-10,41.1,24.3
2022-04-11,41.5,24.6
2022-04-12,39.9,26.1
2022-04-13,39.0,23.9
2022-04-14,39.4,25.3
2022-04-15,39.0,24.1
2022-04-16,39.6,23.2
2022-04-17,40.7,24.1
2022-04-18,41.4,24.2
2022-04-19,41.9,25.3
2022-04-20,40.9,27.3
2022-04-21,36.8,26.4
2022-04-22,38.4,22.7
2022-04-23,39.3,23.9
2022-04-24,39.8,24.4
2022-04-25,40.6,25.2
2022-04-26,40.7,25.2
2022-04-27,41.3,24.0
2022-04-28,43.1,26.2
2022-04-29,43.6,27.2
2022-04-30,43.4,28.4
2022-05-01,41.5,26.5
2022-05-02,41.0,26.2
2022-05-03,39.5,26.9
2022-05-04,39.3,26.2
2022-05-05,38.3,23.6
2022-05-06,39.4,25.8
2022-05-07,40.0,26.2
2022-05-08,41.3,25.6
2022-05-09,40.3,27.5
2022-05-10,39.8,28.3
2022-05-11,41.3,27.9
2022-05-12,42.8,28.8
2022-05-13,43.8,27.9
2022-05-14,44.4,27.7
2022-05-15,45.5,29.7
2022-05-16,42.1,31.6
2022-05-17,39.2,28.1
2022-05-18,42.4,27.7
2022-05-19,43.6,27.2
2022-05-20,45.3,28.3
2022-05-21,40.7,29.5
2022-05-22,40.1,25.9
2022-05-23,31.6,22.1
2022-05-24,33.2,21.6
2022-05-25,33.4,23.2
2022-05-26,35.6,23.9
2022-05-27,38.3,25.8
2022-05-28,39.8,27.1
2022-05-29,40.7,26.4
2022-05-30,40.8,27.7
2022-05-31,39.8,25.7
2022-06-01,40.6,25.5
2022-06-02,41.6,28.5
2022-06-03,42.6,27.3
2022-06-04,43.5,27.0
2022-06-05,43.0,28.9
2022-06-06,42.5,28.5
2022-06-07,43.4,29.7
2022-06-08,42.7,31.9
2022-06-09,43.0,30.8
2022-06-10,42.2,30.6
2022-06-11,43.4,31.3
2022-06-12,42.8,30.1
2022-06-13,43.2,31.8
2022-06-14,38.6,31.1
2022-06-15,42.0,29.5
2022-06-16,39.1,30.7
2022-06-17,36.6,23.9
2022-06-18,34.6,25.0
2022-06-19,32.1,23.8
2022-06-20,32.7,22.8
2022-06-21,32.2,24.4
2022-06-22,34.6,24.2
2022-06-23,36.8,26.4
2022-06-24,37.5,24.4
2022-06-25,38.4,25.0
2022-06-26,39.3,28.7
2022-06-27,38.8,30.4
2022-06-28,41.1,28.2
2022-06-29,42.0,29.4
2022-06-30,31.4,26.5
2022-07-01,32.1,24.9
2022-07-02,35.1,26.2
2022-07-03,34.5,25.5
2022-07-04,35.3,26.0
2022-07-05,36.5,27.1
2022-07-06,35.9,28.7
2022-07-07,35.6,27.5
2022-07-08,37.0,29.1
2022-07-09,34.2,28.7
2022-07-10,33.3,27.3
2022-07-11,35.1,27.0
2022-07-12,35.1,28.4
2022-07-13,35.5,27.9
2022-07-14,34.8,28.2
2022-07-15,36.5,29.0
2022-07-16,33.7,28.0
2022-07-17,34.3,25.8
2022-07-18,35.6,26.0
2022-07-19,35.4,27.5
2022-07-20,33.5,26.7
2022-07-21,30.8,24.7
2022-07-22,31.4,25.2
2022-07-23,31.0,25.1
2022-07-24,33.4,25.8
2022-07-25,32.6,25.9
2022-07-26,31.6,25.4
2022-07-27,32.2,25.4
2022-07-28,31.8,25.1
2022-07-29,30.3,24.8
2022-07-30,31.4,25.5
2022-07-31,33.0,25.6
2022-08-01,31.6,25.3
2022-08-02,33.5,25.9
2022-08-03,33.0,26.6
2022-08-04,31.6,26.5
2022-08-05,31.1,24.7
2022-08-06,32.5,25.7
2022-08-07,30.8,25.3
2022-08-08,33.4,24.9
2022-08-09,33.6,27.5
2022-08-10,34.6,27.7
2022-08-11,28.8,26.7
2022-08-12,33.8,25.3
2022-08-13,33.3,26.4
2022-08-14,32.8,26.3
2022-08-15,31.1,25.7
2022-08-16,30.4,25.5
2022-08-17,32.1,25.3
2022-08-18,33.5,25.6
2022-08-19,34.1,26.7
2022-08-20,30.7,24.7
2022-08-21,33.6,25.7
2022-08-22,33.0,25.9
2022-08-23,33.2,26.0
2022-08-24,32.4,25.9
2022-08-25,33.7,25.2
